raiting,name,data,epis,isreal,reit,score,leng,studio,Avant-garde,Gourmet,Drama,Comedy,Slice of Life,Adventure,Romance,Supernatural,Sports,Mystery,Thriller,Horror,Science Fiction,Fantasy,Action,Ecchi,Erotica,Hentai,Shounen,Shoujo,Seinen,Josei,Kids
161,Баракамон,2014,12,True,PG-13,8.37,22,Citrus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Граница пустоты 7: Теория убийства — Часть 2,2009,1,True,R-17,8.37,121,ufotable,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
163,"Клинок, рассекающий демонов: Бесконечный поезд",2021,7,True,R-17,8.36,24,ufotable,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
164,Девочка-волшебница Мадока★Волшебство,2011,12,True,PG-13,8.37,24,Shaft,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165,Девочка-волшебница Мадока★Волшебный фильм 2:  История вечности,2012,1,True,PG-13,8.37,109,Shaft,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,Деревенская глубинка 3,2021,12,True,PG-13,8.36,24,LINK.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167,Детектив Конан: Железная подводная лодка,2023,1,True,PG-13,8.35,109,TMS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
168,Кэйон в кино!,2011,1,True,PG-13,8.35,109,Kyoto,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Евангелион нового поколения,1995,26,True,PG-13,8.35,24,Gainax,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
170,Ван-Пис: Остров Рыболюдей,2024,7 / 21,False,PG-13,8.35,23,Toei,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
171,Голубая шкатулка,2024,12 / 25,False,PG-13,8.34,23,Film,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,Хеллсинг OVA,2006,10,True,R+,8.35,49,Madhouse,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
173,Гинтама: Рождение Белого Демона,2008,1,True,PG-13,8.35,10,Sunrise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
174,Боевой континент 2,2018,237,True,PG-13,8.33,20,Animation,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
175,Бакуман 2,2011,25,True,PG-13,8.34,24,J.C.Staff,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,"Для тебя, Бессмертный",2021,20,True,R-17,8.34,25,Base,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,Роза Версаля,1979,40,True,PG-13,8.34,24,Shinsha,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
178,Один на вылет,2008,25,True,PG-13,8.33,23,Madhouse,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
179,Семёрка идолов 3. Часть 2,2022,17,True,PG-13,8.33,24,TROYCA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Туманный холм пяти стихий 2,2023,4,True,R-17,8.34,38,Animation,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
181,Брошенный кролик,2011,11,True,PG-13,8.33,22,I.G,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,Восхождение в тени! 2,2023,12,True,R-17,8.32,23,Nexus,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
183,"Звучи, эуфониум! 2",2016,13,True,PG-13,8.33,23,Kyoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Re:Zero. Жизнь с нуля в альтернативном мире 2,2020,13,True,R-17,8.33,26,Fox,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
185,Мобильный воин Гандам: Происхождение,2015,6,True,R+,8.33,71,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
186,Паразит: Учение о жизни,2014,24,True,R-17,8.33,23,Madhouse,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
187,Судьба/Ночь схватки: Бесконечный мир клинков 2,2015,13,True,R-17,8.32,24,ufotable,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
188,Тетрадь дружбы Нацумэ: Однажды зимним днём,2014,1,True,PG-13,8.33,22,Base,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,Психопаспорт,2012,22,True,R-17,8.33,23,I.G,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
190,О моём перерождении в слизь 2. Часть 2,2021,12,True,PG-13,8.32,23,8bit,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
191,Космический линкор Ямато 2199,2012,26,True,PG-13,8.32,25,Xebec,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
192,Вайолет Эвергарден: Воспоминания,2021,1,True,PG-13,8.33,95,Kyoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Легенда о героях Галактики: Новый тезис. Столкновение,2022,12,True,R-17,8.31,25,I.G,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,Тетрадь дружбы Нацумэ 5: Спецвыпуски,2017,2,True,PG-13,8.31,23,Shuka,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,Восемьдесят шесть,2021,11,True,R-17,8.31,23,Pictures,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
196,Охотник х Охотник OVA,2002,8,True,PG-13,8.31,23,Nippon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
197,Голубые небеса Ромео,1995,33,True,PG-13,8.31,23,Nippon,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Мэйджор 6,2010,25,True,PG-13,8.31,24,SynergySP,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
199,Добро пожаловать в NHK,2006,24,True,R+,8.31,23,Gonzo,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,Завтрашний Джо,1970,79,True,PG-13,8.31,25,Mushi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
201,Этот глупый свин не понимает мечту девушки с рюкзаком,2023,1,True,PG-13,8.31,74,CloverWorks,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Пожиратель звёзд 4,2023,64 / 71,False,PG-13,8.3,21,Animation,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
203,"Город, в котором меня нет",2016,12,True,R-17,8.3,23,Pictures,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
204,Евангелион 2.22: Ты (не) пройдёшь,2009,1,True,R+,8.3,112,Khara,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
205,Путь аса 2,2015,51,True,PG-13,8.3,24,I.G,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206,Истории мечей,2010,12,True,R-17,8.3,49,Fox,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,Заклинательница зверей Эрин,2009,50,True,PG-13,8.3,24,I.G,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
208,Тетрадь дружбы Нацумэ,2008,13,True,PG-13,8.3,24,Base,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
209,Царство 2,2013,39,True,R-17,8.3,25,Pierrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
210,Легенда о героях Галактики: Новый тезис. Стратегия,2022,12,True,R-17,8.3,25,I.G,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,Дети на холме,2012,12,True,PG-13,8.29,22,Tezuka,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,Врата Штейна: Эгоистичная пориомания,2012,1,True,PG-13,8.29,24,Fox,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,Невиданный цветок,2011,11,True,PG-13,8.29,22,Pictures,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Бек,2004,26,True,R-17,8.29,25,Madhouse,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
215,Инициал Ди: Финальная стадия,2014,4,True,PG-13,8.29,27,SynergySP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
216,Поднятие уровня в одиночку,2024,12,True,R-17,8.27,23,Pictures,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
217,Путешествие Кино: Прекрасный мир,2003,13,True,R-17,8.28,24,A.C.G.T.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218,Пожиратель звёзд 2,2021,26,True,PG-13,8.28,21,Animation,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
219,Патриотизм Мориарти. Часть 2,2021,13,True,R-17,8.28,23,I.G,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
220,Мэйджор: Мировая серия,2011,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Бродяга Кэнсин,1996,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Красная черта,2009,1,True,R+,8.28,102,Madhouse,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
223,Дитя погоды,2019,1,True,PG-13,8.27,112,Films,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224,Однажды в Токио,2003,1,True,PG-13,8.28,91,Madhouse,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Моя геройская академия 6,2022,25,True,PG-13,8.27,23,Bones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
226,Лагерь на свежем воздухе,2018,12,True,PG-13,8.27,23,C-Station,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Путь аса: Акт II,2019,52,True,PG-13,8.27,24,Madhouse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
228,Легенда о героях Галактики: Новый тезис. Межзвёздная война — Часть 3,2019,4,True,R-17,8.28,25,I.G,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,Доктор Стоун,2019,24,True,PG-13,8.27,24,TMS,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230,Белый ящик,2014,24,True,PG-13,8.27,24,Works,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Судьба/Начало,2011,13,True,R-17,8.27,27,ufotable,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
232,"В лес, где мерцают светлячки",2011,1,True,G,8.27,45,Base,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233,Призрак в доспехах,1995,1,True,R+,8.27,82,I.G,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
234,Восхождение в тени!,2022,20,True,R-17,8.27,23,Nexus,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
235,Врата Штейна: Найти недостающее звено — Деление на ноль,2015,1,True,PG-13,8.26,24,Fox,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
236,Синяя тюрьма: Блю Лок,2022,24,True,PG-13,8.25,24,8bit,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237,Этот замечательный мир! 2,2017,10,True,PG-13,8.25,23,Deen,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
238,Тёмный дворецкий: Глава об Атлантике,2017,1,True,R-17,8.25,100,Pictures,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
239,Дракон-горничная госпожи Кобаяси 2,2021,12,True,PG-13,8.25,23,Kyoto,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240,Импульс мира 3,2021,14,True,PG-13,8.25,23,Toei,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
241,Хроника крыльев: Откровения Токио,2007,3,True,R-17,8.26,24,I.G,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
242,Кайдзи,2007,26,True,R-17,8.26,23,Madhouse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
243,О движении Земли,2024,12 / 25,False,R-17,8.28,25,Madhouse,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,Первый шаг: Путь чемпиона,2003,1,True,PG-13,8.26,91,Madhouse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
245,Охотник х Охотник: Остров Жадности — Финал,2004,14,True,PG-13,8.25,23,Nippon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
246,Дороро,2019,24,True,R-17,8.25,24,Tezuka,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
247,Странники,2003,26,True,PG-13,8.25,25,Sunrise,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
248,Реинкарнация безработного: История о приключениях в другом мире 2,2023,12,True,R-17,8.24,23,Bind,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
249,Из нового света,2012,25,True,R-17,8.25,22,Pictures,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
250,Мой сосед Тоторо,1988,1,True,G,8.25,86,Ghibli,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Детектив Конан: Первый эпизод —  Уменьшившийся великий детектив,2016,1,True,PG-13,8.24,93,TMS,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
252,Деревенская глубинка: Каникулы,2018,1,True,PG-13,8.24,71,LINK.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
253,Опасность в моём сердце,2023,12,True,PG-13,8.24,23,Shin-Ei,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254,Кайдзи 2,2011,26,True,R-17,8.24,24,Madhouse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
255,"Может, я встречу тебя в подземелье? 4. Часть 2",2023,11,True,R-17,8.24,23,J.C.Staff,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
256,Первый шаг: Машиба против Кимуры,2003,1,True,PG-13,8.24,61,Madhouse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
257,Волейбол!! Битва концепций,2017,1,True,PG-13,8.23,88,I.G,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258,Ведьмина служба доставки,1989,1,True,G,8.23,103,Ghibli,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259,Гандам: Железнокровные сироты 2,2016,25,True,R-17,8.23,24,Sunrise,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
260,Военная хроника маленькой девочки. Фильм,2019,1,True,R-17,8.23,98,Nut,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
261,Re:Zero. Жизнь с нуля в альтернативном мире,2016,25,True,R-17,8.23,26,Fox,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
262,Этот глупый свин не понимает мечту девочки-зайки,2018,13,True,PG-13,8.23,24,CloverWorks,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Девушки в последнем путешествии,2017,12,True,PG-13,8.22,23,Fox,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
264,"Клинок, рассекающий демонов: Деревня кузнецов",2023,11,True,R-17,8.2,28,ufotable,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
265,Семья шпиона. Часть 2,2022,13,True,PG-13,8.23,24,Wit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
266,В этом уголке мира,2016,1,True,PG-13,8.22,168,MAPPA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,Шёпот сердца,1995,1,True,G,8.22,111,Ghibli,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,Девочка-волшебница Мадока★Волшебный фильм 1:  История начала,2012,1,True,PG-13,8.22,131,Shaft,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
269,Юная революционерка Утэна,1997,39,True,PG-13,8.22,23,J.C.Staff,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
270,Триган,1998,26,True,PG-13,8.22,24,Madhouse,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
271,Любовь с кончиков пальцев,2024,12,True,PG-13,8.22,23,Ajia-do,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
272,"Трон, отмеченный богом 2",2022,111 / 130,False,PG-13,8.21,20,Shenman,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
273,Иллюзия рая,2023,13,True,R-17,8.21,23,I.G,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
274,Ура мечте! Это MyGO!,2023,13,True,PG-13,8.21,23,SANZIGEN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Великий притворщик,2020,23,True,R+,8.21,23,Wit,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
276,Берсерк: Золотой век III — Сошествие,2013,1,True,R+,8.21,110,4C,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
277,Лиз и синяя птица,2018,1,True,PG-13,8.21,90,Kyoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Сакура — собирательница карт: Запечатанная карта,2000,1,True,PG,8.21,82,Madhouse,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279,Корзинка фруктов (2019),2019,25,True,PG-13,8.21,23,TMS,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
280,Сказание о принцессе Кагуя,2013,1,True,R+,8.21,137,Ghibli,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281,Маги: Королевство магии,2013,25,True,R+,8.21,25,Pictures,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
282,Мэйджор,2004,26,True,PG-13,8.21,25,Hibari,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
283,Ван-Пис: Бегство,2019,1,True,PG-13,8.2,101,Toei,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
284,Мэйджор 3,2007,26,True,PG-13,8.21,25,Hibari,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
285,Баскетбол Куроко 2,2013,25,True,PG-13,8.2,24,I.G,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
286,Слишком много проигравших героинь!,2024,12,True,PG-13,8.19,24,Pictures,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Аватар короля: Спецвыпуски,2018,3,True,PG-13,8.2,27,Pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288,Магистр дьявольского культа: Чиби,2020,30,True,PG-13,8.19,5,PICTURES,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
289,"Как и ожидалось, моя школьная романтическая жизнь не удалась 2",2015,13,True,PG-13,8.2,24,feel.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Триплексоголик: Продолжение,2008,13,True,PG-13,8.2,24,I.G,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
291,Песня боевых принцесс: Мехасимфония 5,2019,13,True,PG-13,8.19,23,Satelight,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
292,Одинокий рокер! Фильм,2024,2,True,PG-13,8.22,88,CloverWorks,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Давайте сыграем,2018,12,True,PG-13,8.19,23,Lerche,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
294,Мемуары Ванитаса. Часть 2,2022,12,True,R-17,8.19,23,Bones,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
295,Хоримия,2021,13,True,PG-13,8.2,23,CloverWorks,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
296,Блюз машины времени о четырёх с половиной татами,2022,6,True,PG-13,8.18,20,SARU,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
297,Драконий жемчуг Зет,1989,291,True,PG-13,8.19,24,Toei,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
298,Ао Аси,2022,24,True,PG-13,8.18,24,I.G,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
299,Доходный дом Иккоку,1986,96,True,R+,8.19,25,Deen,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300,Драконий жемчуг: Супер — Броли,2018,1,True,PG-13,8.19,100,Toei,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
301,Сквозь бальный зал,2017,24,True,PG-13,8.18,24,I.G,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
302,Ван-Пис: Эпизод Мерри — История об ещё одном накаме,2013,1,True,PG-13,8.19,106,Toei,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
303,Детектив Конан: Худший из кошмаров,2016,1,True,G,8.18,112,TMS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
304,"Останься со мной, Дораэмон! 2",2020,1,True,PG,8.18,95,Shirogumi,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
305,Триплексоголик: Клетка,2010,2,True,PG-13,8.18,34,I.G,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
306,"Котаро, который живёт сам по себе",2022,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Великий из бродячих псов 2,2016,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Яркая Тихая,2011,25,True,PG-13,8.18,22,Madhouse,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
309,Путешествие к бессмертию 3,2023,48,True,PG-13,8.19,20,Force,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
310,Девушки и танки. Фильм,2015,1,True,PG-13,8.18,120,Actas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
311,Судьба/Ночь схватки: Бесконечный мир клинков,2014,12,True,R-17,8.18,28,ufotable,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
312,Охотник х Охотник: Остров Жадности,2003,8,True,PG-13,8.18,23,Nippon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
313,Волейбол!! Гений и чувство,2017,1,True,PG-13,8.18,89,I.G,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
314,Инициал Ди: Стадия вторая,1999,13,True,PG-13,8.18,23,Pastel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
315,Мэйджор 2,2005,26,True,PG-13,8.18,25,Hibari,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316,Мэйджор 4,2008,26,True,PG-13,8.18,24,SynergySP,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
317,Эта фарфоровая кукла влюбилась,2022,12,True,PG-13,8.17,23,CloverWorks,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
318,Маленькие проказники! Ещё раз,2013,13,True,PG-13,8.17,24,J.C.Staff,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Легенда о героях Галактики: Новый тезис. Межзвёздная война — Часть 2,2019,4,True,R-17,8.17,25,I.G,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320,Приключения Дигимонов: Последняя эволюция,2020,1,True,PG-13,8.17,94,Company,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
321,Нет игры — нет жизни: Начало,2017,1,True,PG-13,8.17,106,Madhouse,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
322,Патриотизм Мориарти,2020,11,True,R-17,8.17,23,I.G,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
